"plot_id";"PM_LEAF_PC";"bbch_stage";"observation_date"
"1C";0;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";5;"BBCH 77";"2024-06-25"
"1C";20;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";10;"BBCH 77";"2024-06-25"
"1C";10;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";1;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";10;"BBCH 77";"2024-06-25"
"1C";10;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";20;"BBCH 77";"2024-06-25"
"1C";2;"BBCH 77";"2024-06-25"
"1C";10;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";20;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";10;"BBCH 77";"2024-06-25"
"1C";5;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";5;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";10;"BBCH 77";"2024-06-25"
"1C";20;"BBCH 77";"2024-06-25"
"1C";10;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";20;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";10;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";20;"BBCH 77";"2024-06-25"
"1C";5;"BBCH 77";"2024-06-25"
"1C";20;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";5;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";5;"BBCH 77";"2024-06-25"
"1C";10;"BBCH 77";"2024-06-25"
"1C";20;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";30;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";10;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";5;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";20;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";20;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";0;"BBCH 77";"2024-06-25"
"1C";10;"BBCH 77";"2024-06-25"
"1C";10;"BBCH 77";"2024-06-25"
"1C";5;"BBCH 77";"2024-06-25"
"1C";5;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";5;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";10;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";5;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";10;"BBCH 77";"2024-06-25"
"1D";1;"BBCH 77";"2024-06-25"
"1D";5;"BBCH 77";"2024-06-25"
"1D";20;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";10;"BBCH 77";"2024-06-25"
"1D";5;"BBCH 77";"2024-06-25"
"1D";10;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";5;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";5;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";5;"BBCH 77";"2024-06-25"
"1D";5;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";5;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";5;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";5;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";5;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";10;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";5;"BBCH 77";"2024-06-25"
"1D";10;"BBCH 77";"2024-06-25"
"1D";5;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";5;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";5;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";1;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";5;"BBCH 77";"2024-06-25"
"1D";1;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";10;"BBCH 77";"2024-06-25"
"1D";10;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";5;"BBCH 77";"2024-06-25"
"1D";10;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";5;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";20;"BBCH 77";"2024-06-25"
"1D";5;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";5;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";5;"BBCH 77";"2024-06-25"
"1D";5;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";10;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";2;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";20;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";5;"BBCH 77";"2024-06-25"
"1D";0;"BBCH 77";"2024-06-25"
"1D";10;"BBCH 77";"2024-06-25"
"1D";20;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";5;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";2;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";10;"BBCH 77";"2024-06-25"
"2A";5;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";20;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";1;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";5;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";10;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";5;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";5;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";5;"BBCH 77";"2024-06-25"
"2A";30;"BBCH 77";"2024-06-25"
"2A";10;"BBCH 77";"2024-06-25"
"2A";10;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";5;"BBCH 77";"2024-06-25"
"2A";20;"BBCH 77";"2024-06-25"
"2A";5;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";30;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";10;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";5;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";5;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";5;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";2;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";5;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";1;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";20;"BBCH 77";"2024-06-25"
"2A";2;"BBCH 77";"2024-06-25"
"2A";2;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";5;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";5;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";1;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2A";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";10;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";10;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";15;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";5;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";2;"BBCH 77";"2024-06-25"
"2B";5;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";1;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";5;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";2;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";5;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";1;"BBCH 77";"2024-06-25"
"2B";20;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";2;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";20;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";2;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";10;"BBCH 77";"2024-06-25"
"2B";1;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";5;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";1;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";20;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";10;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";20;"BBCH 77";"2024-06-25"
"2B";5;"BBCH 77";"2024-06-25"
"2B";2;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";5;"BBCH 77";"2024-06-25"
"2B";10;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2B";0;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";2;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";20;"BBCH 77";"2024-06-25"
"2C";20;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";20;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";5;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";20;"BBCH 77";"2024-06-25"
"2C";1;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";20;"BBCH 77";"2024-06-25"
"2C";30;"BBCH 77";"2024-06-25"
"2C";2;"BBCH 77";"2024-06-25"
"2C";30;"BBCH 77";"2024-06-25"
"2C";5;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";5;"BBCH 77";"2024-06-25"
"2C";10;"BBCH 77";"2024-06-25"
"2C";10;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";20;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";20;"BBCH 77";"2024-06-25"
"2C";10;"BBCH 77";"2024-06-25"
"2C";20;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";5;"BBCH 77";"2024-06-25"
"2C";10;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";20;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";10;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";5;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";5;"BBCH 77";"2024-06-25"
"2C";10;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";1;"BBCH 77";"2024-06-25"
"2C";30;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";20;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";20;"BBCH 77";"2024-06-25"
"2C";10;"BBCH 77";"2024-06-25"
"2C";20;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";20;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";20;"BBCH 77";"2024-06-25"
"2C";10;"BBCH 77";"2024-06-25"
"2C";20;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";0;"BBCH 77";"2024-06-25"
"2C";20;"BBCH 77";"2024-06-25"
"2C";5;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";10;"BBCH 77";"2024-06-25"
"2D";1;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";2;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";1;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";1;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";1;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";5;"BBCH 77";"2024-06-25"
"2D";2;"BBCH 77";"2024-06-25"
"2D";5;"BBCH 77";"2024-06-25"
"2D";2;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";5;"BBCH 77";"2024-06-25"
"2D";2;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";5;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";10;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";5;"BBCH 77";"2024-06-25"
"2D";2;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";5;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";5;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";10;"BBCH 77";"2024-06-25"
"2D";2;"BBCH 77";"2024-06-25"
"2D";1;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";2;"BBCH 77";"2024-06-25"
"2D";5;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";1;"BBCH 77";"2024-06-25"
"2D";5;"BBCH 77";"2024-06-25"
"2D";20;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";1;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";5;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";1;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";10;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";50;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";5;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";5;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";5;"BBCH 77";"2024-06-25"
"2D";10;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";5;"BBCH 77";"2024-06-25"
"2D";20;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";10;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";5;"BBCH 77";"2024-06-25"
"2D";0;"BBCH 77";"2024-06-25"
"2D";10;"BBCH 77";"2024-06-25"
"3A";0;"BBCH 77";"2024-06-25"
"3A";0;"BBCH 77";"2024-06-25"
"3A";0;"BBCH 77";"2024-06-25"
"3A";20;"BBCH 77";"2024-06-25"
"3A";10;"BBCH 77";"2024-06-25"
"3A";0;"BBCH 77";"2024-06-25"
"3A";0;"BBCH 77";"2024-06-25"
"3A";5;"BBCH 77";"2024-06-25"
"3A";0;"BBCH 77";"2024-06-25"
"3A";0;"BBCH 77";"2024-06-25"
"3A";0;"BBCH 77";"2024-06-25"
"3A";0;"BBCH 77";"2024-06-25"
