"plot_id";"PM_LEAF_PC";"bbch_stage";"observation_date"
"5B";3;"BBCH 69";"2024-06-05"
"5B";2;"BBCH 69";"2024-06-05"
"5B";5;"BBCH 69";"2024-06-05"
"5B";8;"BBCH 69";"2024-06-05"
"5B";12;"BBCH 69";"2024-06-05"
"5B";3;"BBCH 69";"2024-06-05"
"5B";3;"BBCH 69";"2024-06-05"
"5B";2;"BBCH 69";"2024-06-05"
"5B";4;"BBCH 69";"2024-06-05"
"5B";2;"BBCH 69";"2024-06-05"
"5B";2;"BBCH 69";"2024-06-05"
"5B";1;"BBCH 69";"2024-06-05"
"5B";4;"BBCH 69";"2024-06-05"
"5B";4;"BBCH 69";"2024-06-05"
"5B";1;"BBCH 69";"2024-06-05"
"5B";8;"BBCH 69";"2024-06-05"
"5B";6;"BBCH 69";"2024-06-05"
"5B";3;"BBCH 69";"2024-06-05"
"5B";3;"BBCH 69";"2024-06-05"
"5B";6;"BBCH 69";"2024-06-05"
"5B";4;"BBCH 69";"2024-06-05"
"5B";2;"BBCH 69";"2024-06-05"
"5B";10;"BBCH 69";"2024-06-05"
"5B";8;"BBCH 69";"2024-06-05"
"5B";1;"BBCH 69";"2024-06-05"
"5B";8;"BBCH 69";"2024-06-05"
"5B";6;"BBCH 69";"2024-06-05"
"5B";1;"BBCH 69";"2024-06-05"
"5B";6;"BBCH 69";"2024-06-05"
"5B";2;"BBCH 69";"2024-06-05"
"5B";2;"BBCH 69";"2024-06-05"
"5B";1;"BBCH 69";"2024-06-05"
"5B";5;"BBCH 69";"2024-06-05"
"5B";8;"BBCH 69";"2024-06-05"
"5B";1;"BBCH 69";"2024-06-05"
"5B";3;"BBCH 69";"2024-06-05"
"5B";2;"BBCH 69";"2024-06-05"
"5B";1;"BBCH 69";"2024-06-05"
"5B";2;"BBCH 69";"2024-06-05"
"5B";1;"BBCH 69";"2024-06-05"
"5B";2;"BBCH 69";"2024-06-05"
"5B";3;"BBCH 69";"2024-06-05"
"5B";6;"BBCH 69";"2024-06-05"
"5B";3;"BBCH 69";"2024-06-05"
"5B";2;"BBCH 69";"2024-06-05"
"5B";8;"BBCH 69";"2024-06-05"
"5B";2;"BBCH 69";"2024-06-05"
"5B";1;"BBCH 69";"2024-06-05"
"5B";1;"BBCH 69";"2024-06-05"
"5B";2;"BBCH 69";"2024-06-05"
"5B";3;"BBCH 69";"2024-06-05"
"5B";2;"BBCH 69";"2024-06-05"
"5B";1;"BBCH 69";"2024-06-05"
"5B";2;"BBCH 69";"2024-06-05"
"5B";1;"BBCH 69";"2024-06-05"
"5B";5;"BBCH 69";"2024-06-05"
"5B";1;"BBCH 69";"2024-06-05"
"5C";3;"BBCH 69";"2024-06-05"
"5C";3;"BBCH 69";"2024-06-05"
"5C";2;"BBCH 69";"2024-06-05"
"5C";1;"BBCH 69";"2024-06-05"
"5C";1;"BBCH 69";"2024-06-05"
"5C";1;"BBCH 69";"2024-06-05"
"5C";2;"BBCH 69";"2024-06-05"
"5C";1;"BBCH 69";"2024-06-05"
"5C";1;"BBCH 69";"2024-06-05"
"5C";1;"BBCH 69";"2024-06-05"
"5C";2;"BBCH 69";"2024-06-05"
"5C";1;"BBCH 69";"2024-06-05"
"5C";4;"BBCH 69";"2024-06-05"
"5C";1;"BBCH 69";"2024-06-05"
"5C";1;"BBCH 69";"2024-06-05"
"5C";3;"BBCH 69";"2024-06-05"
"5C";2;"BBCH 69";"2024-06-05"
"5C";4;"BBCH 69";"2024-06-05"
"5C";2;"BBCH 69";"2024-06-05"
"5C";1;"BBCH 69";"2024-06-05"
"5C";2;"BBCH 69";"2024-06-05"
"5C";4;"BBCH 69";"2024-06-05"
"5C";2;"BBCH 69";"2024-06-05"
"5C";1;"BBCH 69";"2024-06-05"
"5C";3;"BBCH 69";"2024-06-05"
"5C";2;"BBCH 69";"2024-06-05"
"5C";1;"BBCH 69";"2024-06-05"
"5C";2;"BBCH 69";"2024-06-05"
"5C";1;"BBCH 69";"2024-06-05"
"5C";2;"BBCH 69";"2024-06-05"
"5C";1;"BBCH 69";"2024-06-05"
"5C";2;"BBCH 69";"2024-06-05"
"5C";1;"BBCH 69";"2024-06-05"
"5C";1;"BBCH 69";"2024-06-05"
"5D";4;"BBCH 69";"2024-06-05"
"5D";2;"BBCH 69";"2024-06-05"
"5D";3;"BBCH 69";"2024-06-05"
"5D";1;"BBCH 69";"2024-06-05"
"5D";7;"BBCH 69";"2024-06-05"
"5D";4;"BBCH 69";"2024-06-05"
"5D";1;"BBCH 69";"2024-06-05"
"5D";6;"BBCH 69";"2024-06-05"
"5D";1;"BBCH 69";"2024-06-05"
"5D";1;"BBCH 69";"2024-06-05"
"5D";1;"BBCH 69";"2024-06-05"
"5D";3;"BBCH 69";"2024-06-05"
"5D";2;"BBCH 69";"2024-06-05"
"5D";2;"BBCH 69";"2024-06-05"
"5D";2;"BBCH 69";"2024-06-05"
"5D";1;"BBCH 69";"2024-06-05"
"5D";1;"BBCH 69";"2024-06-05"
"5D";1;"BBCH 69";"2024-06-05"
"5D";1;"BBCH 69";"2024-06-05"
"5D";3;"BBCH 69";"2024-06-05"
"5D";1;"BBCH 69";"2024-06-05"
"5D";2;"BBCH 69";"2024-06-05"
"5D";2;"BBCH 69";"2024-06-05"
"5D";2;"BBCH 69";"2024-06-05"
"5D";14;"BBCH 69";"2024-06-05"
"5D";13;"BBCH 69";"2024-06-05"
"5D";2;"BBCH 69";"2024-06-05"
"5D";1;"BBCH 69";"2024-06-05"
"5D";2;"BBCH 69";"2024-06-05"
"5D";1;"BBCH 69";"2024-06-05"
"5D";2;"BBCH 69";"2024-06-05"
"5D";8;"BBCH 69";"2024-06-05"
"5D";2;"BBCH 69";"2024-06-05"
"5D";3;"BBCH 69";"2024-06-05"
"5D";1;"BBCH 69";"2024-06-05"
"5D";3;"BBCH 69";"2024-06-05"
"5D";2;"BBCH 69";"2024-06-05"
"5D";1;"BBCH 69";"2024-06-05"
"5D";3;"BBCH 69";"2024-06-05"
"5D";3;"BBCH 69";"2024-06-05"
"5D";2;"BBCH 69";"2024-06-05"
"5D";4;"BBCH 69";"2024-06-05"
"5D";1;"BBCH 69";"2024-06-05"
"5D";5;"BBCH 69";"2024-06-05"
"5D";2;"BBCH 69";"2024-06-05"
"5D";4;"BBCH 69";"2024-06-05"
"5D";2;"BBCH 69";"2024-06-05"
"5D";2;"BBCH 69";"2024-06-05"
"5D";2;"BBCH 69";"2024-06-05"
"5D";2;"BBCH 69";"2024-06-05"
"5D";1;"BBCH 69";"2024-06-05"
"5D";2;"BBCH 69";"2024-06-05"
"5D";4;"BBCH 69";"2024-06-05"
"5D";4;"BBCH 69";"2024-06-05"
"5D";3;"BBCH 69";"2024-06-05"
"5D";5;"BBCH 69";"2024-06-05"
"5D";2;"BBCH 69";"2024-06-05"
"5D";1;"BBCH 69";"2024-06-05"
"5D";1;"BBCH 69";"2024-06-05"
"5D";2;"BBCH 69";"2024-06-05"
"5D";1;"BBCH 69";"2024-06-05"
"5D";4;"BBCH 69";"2024-06-05"
"5D";1;"BBCH 69";"2024-06-05"
"5D";2;"BBCH 69";"2024-06-05"
"5D";2;"BBCH 69";"2024-06-05"
"5D";1;"BBCH 69";"2024-06-05"
"6A";2;"BBCH 69";"2024-06-05"
"6A";1;"BBCH 69";"2024-06-05"
"6A";2;"BBCH 69";"2024-06-05"
"6A";5;"BBCH 69";"2024-06-05"
"6A";1;"BBCH 69";"2024-06-05"
"6A";1;"BBCH 69";"2024-06-05"
"6A";4;"BBCH 69";"2024-06-05"
"6A";1;"BBCH 69";"2024-06-05"
"6A";2;"BBCH 69";"2024-06-05"
"6A";1;"BBCH 69";"2024-06-05"
"6A";2;"BBCH 69";"2024-06-05"
"6A";1;"BBCH 69";"2024-06-05"
"6A";1;"BBCH 69";"2024-06-05"
"6A";2;"BBCH 69";"2024-06-05"
"6A";2;"BBCH 69";"2024-06-05"
"6A";1;"BBCH 69";"2024-06-05"
"6A";1;"BBCH 69";"2024-06-05"
"6A";2;"BBCH 69";"2024-06-05"
"6A";1;"BBCH 69";"2024-06-05"
"6A";1;"BBCH 69";"2024-06-05"
"6A";1;"BBCH 69";"2024-06-05"
"6A";1;"BBCH 69";"2024-06-05"
"6A";3;"BBCH 69";"2024-06-05"
"6A";2;"BBCH 69";"2024-06-05"
"6A";1;"BBCH 69";"2024-06-05"
"6A";1;"BBCH 69";"2024-06-05"
"6A";4;"BBCH 69";"2024-06-05"
"6A";2;"BBCH 69";"2024-06-05"
"6A";2;"BBCH 69";"2024-06-05"
"6A";1;"BBCH 69";"2024-06-05"
"6A";4;"BBCH 69";"2024-06-05"
"6A";2;"BBCH 69";"2024-06-05"
"6A";4;"BBCH 69";"2024-06-05"
"6A";4;"BBCH 69";"2024-06-05"
"6A";2;"BBCH 69";"2024-06-05"
"6A";2;"BBCH 69";"2024-06-05"
"6A";4;"BBCH 69";"2024-06-05"
"6A";2;"BBCH 69";"2024-06-05"
"6A";3;"BBCH 69";"2024-06-05"
"6A";3;"BBCH 69";"2024-06-05"
"6A";1;"BBCH 69";"2024-06-05"
"6A";1;"BBCH 69";"2024-06-05"
"6A";5;"BBCH 69";"2024-06-05"
"6A";2;"BBCH 69";"2024-06-05"
"6A";1;"BBCH 69";"2024-06-05"
"6A";1;"BBCH 69";"2024-06-05"
"6A";1;"BBCH 69";"2024-06-05"
"6B";1;"BBCH 69";"2024-06-05"
"6B";2;"BBCH 69";"2024-06-05"
"6B";2;"BBCH 69";"2024-06-05"
"6B";1;"BBCH 69";"2024-06-05"
"6B";6;"BBCH 69";"2024-06-05"
"6B";1;"BBCH 69";"2024-06-05"
"6B";2;"BBCH 69";"2024-06-05"
"6B";1;"BBCH 69";"2024-06-05"
"6B";2;"BBCH 69";"2024-06-05"
"6B";1;"BBCH 69";"2024-06-05"
"6B";2;"BBCH 69";"2024-06-05"
"6B";2;"BBCH 69";"2024-06-05"
"6B";4;"BBCH 69";"2024-06-05"
"6B";4;"BBCH 69";"2024-06-05"
"6B";1;"BBCH 69";"2024-06-05"
"6B";2;"BBCH 69";"2024-06-05"
"6B";4;"BBCH 69";"2024-06-05"
"6B";3;"BBCH 69";"2024-06-05"
"6B";8;"BBCH 69";"2024-06-05"
"6B";6;"BBCH 69";"2024-06-05"
"6B";8;"BBCH 69";"2024-06-05"
"6B";2;"BBCH 69";"2024-06-05"
"6B";2;"BBCH 69";"2024-06-05"
"6B";2;"BBCH 69";"2024-06-05"
"6B";3;"BBCH 69";"2024-06-05"
"6B";1;"BBCH 69";"2024-06-05"
"6B";5;"BBCH 69";"2024-06-05"
"6B";1;"BBCH 69";"2024-06-05"
"6B";1;"BBCH 69";"2024-06-05"
"6B";1;"BBCH 69";"2024-06-05"
"6B";1;"BBCH 69";"2024-06-05"
"6B";3;"BBCH 69";"2024-06-05"
"6B";3;"BBCH 69";"2024-06-05"
"6B";3;"BBCH 69";"2024-06-05"
"6B";1;"BBCH 69";"2024-06-05"
"6B";2;"BBCH 69";"2024-06-05"
"6B";3;"BBCH 69";"2024-06-05"
"6B";2;"BBCH 69";"2024-06-05"
"6B";1;"BBCH 69";"2024-06-05"
"6B";2;"BBCH 69";"2024-06-05"
"6B";1;"BBCH 69";"2024-06-05"
"6B";1;"BBCH 69";"2024-06-05"
"6B";2;"BBCH 69";"2024-06-05"
"6B";7;"BBCH 69";"2024-06-05"
"6B";3;"BBCH 69";"2024-06-05"
"6B";6;"BBCH 69";"2024-06-05"
"6B";1;"BBCH 69";"2024-06-05"
"6B";1;"BBCH 69";"2024-06-05"
"6B";5;"BBCH 69";"2024-06-05"
"6B";3;"BBCH 69";"2024-06-05"
"6B";2;"BBCH 69";"2024-06-05"
"6B";2;"BBCH 69";"2024-06-05"
"6B";3;"BBCH 69";"2024-06-05"
"6B";4;"BBCH 69";"2024-06-05"
"6C";2;"BBCH 69";"2024-06-05"
"6C";5;"BBCH 69";"2024-06-05"
"6C";2;"BBCH 69";"2024-06-05"
"6C";7;"BBCH 69";"2024-06-05"
"6C";4;"BBCH 69";"2024-06-05"
"6C";1;"BBCH 69";"2024-06-05"
"6C";2;"BBCH 69";"2024-06-05"
"6C";3;"BBCH 69";"2024-06-05"
"6C";2;"BBCH 69";"2024-06-05"
"6C";1;"BBCH 69";"2024-06-05"
"6C";4;"BBCH 69";"2024-06-05"
"6C";2;"BBCH 69";"2024-06-05"
"6C";2;"BBCH 69";"2024-06-05"
"6C";3;"BBCH 69";"2024-06-05"
"6C";3;"BBCH 69";"2024-06-05"
"6C";8;"BBCH 69";"2024-06-05"
"6C";4;"BBCH 69";"2024-06-05"
"6C";2;"BBCH 69";"2024-06-05"
"6C";3;"BBCH 69";"2024-06-05"
"6C";2;"BBCH 69";"2024-06-05"
"6C";3;"BBCH 69";"2024-06-05"
"6C";3;"BBCH 69";"2024-06-05"
"6C";2;"BBCH 69";"2024-06-05"
"6C";2;"BBCH 69";"2024-06-05"
"6C";5;"BBCH 69";"2024-06-05"
"6C";2;"BBCH 69";"2024-06-05"
"6C";2;"BBCH 69";"2024-06-05"
"6C";3;"BBCH 69";"2024-06-05"
"6C";7;"BBCH 69";"2024-06-05"
"6C";3;"BBCH 69";"2024-06-05"
"6C";2;"BBCH 69";"2024-06-05"
"6C";5;"BBCH 69";"2024-06-05"
"6C";2;"BBCH 69";"2024-06-05"
"6C";2;"BBCH 69";"2024-06-05"
"6C";2;"BBCH 69";"2024-06-05"
"6C";2;"BBCH 69";"2024-06-05"
"6C";4;"BBCH 69";"2024-06-05"
"6C";1;"BBCH 69";"2024-06-05"
"6C";4;"BBCH 69";"2024-06-05"
"6C";4;"BBCH 69";"2024-06-05"
"6C";2;"BBCH 69";"2024-06-05"
"6C";3;"BBCH 69";"2024-06-05"
"6C";1;"BBCH 69";"2024-06-05"
"6C";4;"BBCH 69";"2024-06-05"
"6C";4;"BBCH 69";"2024-06-05"
"6C";2;"BBCH 69";"2024-06-05"
"6C";3;"BBCH 69";"2024-06-05"
"6C";1;"BBCH 69";"2024-06-05"
"6C";1;"BBCH 69";"2024-06-05"
"6C";4;"BBCH 69";"2024-06-05"
"6C";2;"BBCH 69";"2024-06-05"
"6C";3;"BBCH 69";"2024-06-05"
"6C";1;"BBCH 69";"2024-06-05"
"6C";2;"BBCH 69";"2024-06-05"
"6C";3;"BBCH 69";"2024-06-05"
"6C";2;"BBCH 69";"2024-06-05"
"6C";2;"BBCH 69";"2024-06-05"
"6C";6;"BBCH 69";"2024-06-05"
"6C";3;"BBCH 69";"2024-06-05"
"6C";4;"BBCH 69";"2024-06-05"
"6C";3;"BBCH 69";"2024-06-05"
"6C";4;"BBCH 69";"2024-06-05"
"6C";1;"BBCH 69";"2024-06-05"
"6C";2;"BBCH 69";"2024-06-05"
"6C";1;"BBCH 69";"2024-06-05"
"6C";2;"BBCH 69";"2024-06-05"
"6C";3;"BBCH 69";"2024-06-05"
"6C";2;"BBCH 69";"2024-06-05"
"6D";3;"BBCH 69";"2024-06-05"
"6D";4;"BBCH 69";"2024-06-05"
"6D";1;"BBCH 69";"2024-06-05"
"6D";4;"BBCH 69";"2024-06-05"
"6D";3;"BBCH 69";"2024-06-05"
"6D";5;"BBCH 69";"2024-06-05"
"6D";8;"BBCH 69";"2024-06-05"
"6D";5;"BBCH 69";"2024-06-05"
"6D";5;"BBCH 69";"2024-06-05"
"6D";2;"BBCH 69";"2024-06-05"
"6D";3;"BBCH 69";"2024-06-05"
"6D";1;"BBCH 69";"2024-06-05"
"6D";1;"BBCH 69";"2024-06-05"
"6D";3;"BBCH 69";"2024-06-05"
"6D";1;"BBCH 69";"2024-06-05"
"6D";4;"BBCH 69";"2024-06-05"
"6D";1;"BBCH 69";"2024-06-05"
"6D";2;"BBCH 69";"2024-06-05"
"6D";1;"BBCH 69";"2024-06-05"
"6D";2;"BBCH 69";"2024-06-05"
"6D";8;"BBCH 69";"2024-06-05"
"6D";3;"BBCH 69";"2024-06-05"
"6D";4;"BBCH 69";"2024-06-05"
"6D";1;"BBCH 69";"2024-06-05"
"6D";2;"BBCH 69";"2024-06-05"
"6D";3;"BBCH 69";"2024-06-05"
"6D";2;"BBCH 69";"2024-06-05"
"6D";1;"BBCH 69";"2024-06-05"
"6D";1;"BBCH 69";"2024-06-05"
"6D";4;"BBCH 69";"2024-06-05"
"6D";1;"BBCH 69";"2024-06-05"
"6D";1;"BBCH 69";"2024-06-05"
"6D";2;"BBCH 69";"2024-06-05"
"6D";6;"BBCH 69";"2024-06-05"
"6D";2;"BBCH 69";"2024-06-05"
"6D";5;"BBCH 69";"2024-06-05"
"6D";1;"BBCH 69";"2024-06-05"
"6D";5;"BBCH 69";"2024-06-05"
"6D";8;"BBCH 69";"2024-06-05"
"6D";4;"BBCH 69";"2024-06-05"
"6D";1;"BBCH 69";"2024-06-05"
"6D";1;"BBCH 69";"2024-06-05"
"6D";6;"BBCH 69";"2024-06-05"
"6D";12;"BBCH 69";"2024-06-05"
"6D";7;"BBCH 69";"2024-06-05"
"6D";8;"BBCH 69";"2024-06-05"
"6D";5;"BBCH 69";"2024-06-05"
"6D";2;"BBCH 69";"2024-06-05"
"6D";8;"BBCH 69";"2024-06-05"
"6D";4;"BBCH 69";"2024-06-05"
"6D";2;"BBCH 69";"2024-06-05"
"6D";4;"BBCH 69";"2024-06-05"
"6D";7;"BBCH 69";"2024-06-05"
"6D";6;"BBCH 69";"2024-06-05"
"6D";4;"BBCH 69";"2024-06-05"
"6D";9;"BBCH 69";"2024-06-05"
"6D";3;"BBCH 69";"2024-06-05"
"6D";3;"BBCH 69";"2024-06-05"
"6D";7;"BBCH 69";"2024-06-05"
"6D";3;"BBCH 69";"2024-06-05"
"6D";1;"BBCH 69";"2024-06-05"
"6D";2;"BBCH 69";"2024-06-05"
"6D";3;"BBCH 69";"2024-06-05"
"6D";2;"BBCH 69";"2024-06-05"
"6D";15;"BBCH 69";"2024-06-05"
"6D";2;"BBCH 69";"2024-06-05"
"6D";5;"BBCH 69";"2024-06-05"
"6D";8;"BBCH 69";"2024-06-05"
"6D";7;"BBCH 69";"2024-06-05"
"6D";10;"BBCH 69";"2024-06-05"
"6D";8;"BBCH 69";"2024-06-05"
"6D";2;"BBCH 69";"2024-06-05"
"6D";1;"BBCH 69";"2024-06-05"
"6D";8;"BBCH 69";"2024-06-05"
"6D";2;"BBCH 69";"2024-06-05"
"6D";2;"BBCH 69";"2024-06-05"
"6D";2;"BBCH 69";"2024-06-05"
"6D";10;"BBCH 69";"2024-06-05"
"6D";8;"BBCH 69";"2024-06-05"
"6D";8;"BBCH 69";"2024-06-05"
"6D";8;"BBCH 69";"2024-06-05"
"6D";4;"BBCH 69";"2024-06-05"
"6D";4;"BBCH 69";"2024-06-05"
"6D";3;"BBCH 69";"2024-06-05"
"6D";2;"BBCH 69";"2024-06-05"
"6D";3;"BBCH 69";"2024-06-05"
"6D";2;"BBCH 69";"2024-06-05"
"6D";8;"BBCH 69";"2024-06-05"
"6D";6;"BBCH 69";"2024-06-05"
"6D";5;"BBCH 69";"2024-06-05"
"6D";3;"BBCH 69";"2024-06-05"
"6D";1;"BBCH 69";"2024-06-05"
"6D";2;"BBCH 69";"2024-06-05"
"6D";2;"BBCH 69";"2024-06-05"
"6D";2;"BBCH 69";"2024-06-05"
"6D";7;"BBCH 69";"2024-06-05"
"6D";6;"BBCH 69";"2024-06-05"
"6D";4;"BBCH 69";"2024-06-05"
"6D";2;"BBCH 69";"2024-06-05"
"6D";5;"BBCH 69";"2024-06-05"
"7A";2;"BBCH 69";"2024-06-05"
"7A";3;"BBCH 69";"2024-06-05"
"7A";1;"BBCH 69";"2024-06-05"
"7A";1;"BBCH 69";"2024-06-05"
"7A";1;"BBCH 69";"2024-06-05"
"7A";1;"BBCH 69";"2024-06-05"
"7A";2;"BBCH 69";"2024-06-05"
"7A";1;"BBCH 69";"2024-06-05"
"7A";2;"BBCH 69";"2024-06-05"
"7A";10;"BBCH 69";"2024-06-05"
"7A";2;"BBCH 69";"2024-06-05"
"7A";3;"BBCH 69";"2024-06-05"
"7A";6;"BBCH 69";"2024-06-05"
"7A";4;"BBCH 69";"2024-06-05"
"7A";2;"BBCH 69";"2024-06-05"
"7A";5;"BBCH 69";"2024-06-05"
"7A";2;"BBCH 69";"2024-06-05"
"7A";2;"BBCH 69";"2024-06-05"
"7A";3;"BBCH 69";"2024-06-05"
"7A";4;"BBCH 69";"2024-06-05"
"7A";1;"BBCH 69";"2024-06-05"
"7A";6;"BBCH 69";"2024-06-05"
"7A";5;"BBCH 69";"2024-06-05"
"7A";2;"BBCH 69";"2024-06-05"
"7A";3;"BBCH 69";"2024-06-05"
"7A";1;"BBCH 69";"2024-06-05"
"7A";2;"BBCH 69";"2024-06-05"
"7A";5;"BBCH 69";"2024-06-05"
"7A";5;"BBCH 69";"2024-06-05"
"7A";4;"BBCH 69";"2024-06-05"
"7A";3;"BBCH 69";"2024-06-05"
"7A";4;"BBCH 69";"2024-06-05"
"7A";4;"BBCH 69";"2024-06-05"
"7A";1;"BBCH 69";"2024-06-05"
"7A";3;"BBCH 69";"2024-06-05"
"7A";2;"BBCH 69";"2024-06-05"
"7A";1;"BBCH 69";"2024-06-05"
"7A";2;"BBCH 69";"2024-06-05"
"7A";7;"BBCH 69";"2024-06-05"
"7A";1;"BBCH 69";"2024-06-05"
"7A";3;"BBCH 69";"2024-06-05"
"7A";3;"BBCH 69";"2024-06-05"
"7A";2;"BBCH 69";"2024-06-05"
"7A";1;"BBCH 69";"2024-06-05"
"7A";3;"BBCH 69";"2024-06-05"
"7A";2;"BBCH 69";"2024-06-05"
"7A";4;"BBCH 69";"2024-06-05"
"7A";2;"BBCH 69";"2024-06-05"
"7A";3;"BBCH 69";"2024-06-05"
"7A";1;"BBCH 69";"2024-06-05"
"7A";6;"BBCH 69";"2024-06-05"
"7A";2;"BBCH 69";"2024-06-05"
"7A";1;"BBCH 69";"2024-06-05"
"7A";3;"BBCH 69";"2024-06-05"
"7A";1;"BBCH 69";"2024-06-05"
"7A";3;"BBCH 69";"2024-06-05"
"7A";2;"BBCH 69";"2024-06-05"
"7A";2;"BBCH 69";"2024-06-05"
"7A";1;"BBCH 69";"2024-06-05"
"7A";1;"BBCH 69";"2024-06-05"
"7A";4;"BBCH 69";"2024-06-05"
"7A";2;"BBCH 69";"2024-06-05"
"7A";5;"BBCH 69";"2024-06-05"
"7A";3;"BBCH 69";"2024-06-05"
"7A";13;"BBCH 69";"2024-06-05"
"7A";2;"BBCH 69";"2024-06-05"
"7A";4;"BBCH 69";"2024-06-05"
"7A";6;"BBCH 69";"2024-06-05"
"7A";1;"BBCH 69";"2024-06-05"
"7A";2;"BBCH 69";"2024-06-05"
"7A";5;"BBCH 69";"2024-06-05"
"7A";3;"BBCH 69";"2024-06-05"
"7A";1;"BBCH 69";"2024-06-05"
"7A";2;"BBCH 69";"2024-06-05"
"7A";1;"BBCH 69";"2024-06-05"
"7A";5;"BBCH 69";"2024-06-05"
"7A";2;"BBCH 69";"2024-06-05"
"7A";5;"BBCH 69";"2024-06-05"
"7A";2;"BBCH 69";"2024-06-05"
"7A";1;"BBCH 69";"2024-06-05"
"7A";12;"BBCH 69";"2024-06-05"
"7A";9;"BBCH 69";"2024-06-05"
"7A";5;"BBCH 69";"2024-06-05"
"7A";1;"BBCH 69";"2024-06-05"
"7A";2;"BBCH 69";"2024-06-05"
"7A";3;"BBCH 69";"2024-06-05"
"7A";7;"BBCH 69";"2024-06-05"
"7A";1;"BBCH 69";"2024-06-05"
"7A";4;"BBCH 69";"2024-06-05"
"7A";1;"BBCH 69";"2024-06-05"
"7A";1;"BBCH 69";"2024-06-05"
"7A";8;"BBCH 69";"2024-06-05"
"7A";1;"BBCH 69";"2024-06-05"
"7A";5;"BBCH 69";"2024-06-05"
"7A";2;"BBCH 69";"2024-06-05"
"7A";2;"BBCH 69";"2024-06-05"
"7A";8;"BBCH 69";"2024-06-05"
"7A";15;"BBCH 69";"2024-06-05"
"7A";6;"BBCH 69";"2024-06-05"
"7A";2;"BBCH 69";"2024-06-05"
"7B";1;"BBCH 69";"2024-06-05"
"7B";2;"BBCH 69";"2024-06-05"
"7B";2;"BBCH 69";"2024-06-05"
"7B";6;"BBCH 69";"2024-06-05"
"7B";7;"BBCH 69";"2024-06-05"
"7B";2;"BBCH 69";"2024-06-05"
"7B";1;"BBCH 69";"2024-06-05"
"7B";3;"BBCH 69";"2024-06-05"
"7B";1;"BBCH 69";"2024-06-05"
"7B";2;"BBCH 69";"2024-06-05"
"7B";1;"BBCH 69";"2024-06-05"
"7B";6;"BBCH 69";"2024-06-05"
"7B";2;"BBCH 69";"2024-06-05"
"7B";4;"BBCH 69";"2024-06-05"
"7B";3;"BBCH 69";"2024-06-05"
"7B";2;"BBCH 69";"2024-06-05"
"7B";1;"BBCH 69";"2024-06-05"
"7B";2;"BBCH 69";"2024-06-05"
"7B";3;"BBCH 69";"2024-06-05"
"7B";3;"BBCH 69";"2024-06-05"
"7B";4;"BBCH 69";"2024-06-05"
"7B";2;"BBCH 69";"2024-06-05"
"7B";6;"BBCH 69";"2024-06-05"
"7B";7;"BBCH 69";"2024-06-05"
"7B";4;"BBCH 69";"2024-06-05"
"7B";1;"BBCH 69";"2024-06-05"
"7B";1;"BBCH 69";"2024-06-05"
"7B";8;"BBCH 69";"2024-06-05"
"7B";2;"BBCH 69";"2024-06-05"
"7B";2;"BBCH 69";"2024-06-05"
"7B";1;"BBCH 69";"2024-06-05"
"7B";3;"BBCH 69";"2024-06-05"
"7B";2;"BBCH 69";"2024-06-05"
"7B";1;"BBCH 69";"2024-06-05"
"7B";4;"BBCH 69";"2024-06-05"
"7B";2;"BBCH 69";"2024-06-05"
"7B";3;"BBCH 69";"2024-06-05"
"7B";4;"BBCH 69";"2024-06-05"
"7B";5;"BBCH 69";"2024-06-05"
"7B";3;"BBCH 69";"2024-06-05"
"7B";2;"BBCH 69";"2024-06-05"
"7B";3;"BBCH 69";"2024-06-05"
"7B";2;"BBCH 69";"2024-06-05"
"7B";1;"BBCH 69";"2024-06-05"
"7B";5;"BBCH 69";"2024-06-05"
"7B";4;"BBCH 69";"2024-06-05"
"7B";5;"BBCH 69";"2024-06-05"
"7B";1;"BBCH 69";"2024-06-05"
"7B";7;"BBCH 69";"2024-06-05"
"7B";4;"BBCH 69";"2024-06-05"
"7B";3;"BBCH 69";"2024-06-05"
"7B";1;"BBCH 69";"2024-06-05"
"7B";2;"BBCH 69";"2024-06-05"
"7B";1;"BBCH 69";"2024-06-05"
"7B";4;"BBCH 69";"2024-06-05"
"7B";8;"BBCH 69";"2024-06-05"
"7B";8;"BBCH 69";"2024-06-05"
"7B";1;"BBCH 69";"2024-06-05"
"7B";3;"BBCH 69";"2024-06-05"
"7B";3;"BBCH 69";"2024-06-05"
"7B";10;"BBCH 69";"2024-06-05"
"7B";2;"BBCH 69";"2024-06-05"
"7B";12;"BBCH 69";"2024-06-05"
"7B";12;"BBCH 69";"2024-06-05"
"7B";14;"BBCH 69";"2024-06-05"
"7B";10;"BBCH 69";"2024-06-05"
"7B";5;"BBCH 69";"2024-06-05"
"7B";12;"BBCH 69";"2024-06-05"
"7B";1;"BBCH 69";"2024-06-05"
"7B";10;"BBCH 69";"2024-06-05"
"7B";12;"BBCH 69";"2024-06-05"
"7B";4;"BBCH 69";"2024-06-05"
"7B";5;"BBCH 69";"2024-06-05"
"7B";6;"BBCH 69";"2024-06-05"
"7B";5;"BBCH 69";"2024-06-05"
"7B";3;"BBCH 69";"2024-06-05"
"7B";12;"BBCH 69";"2024-06-05"
"7B";12;"BBCH 69";"2024-06-05"
"7B";8;"BBCH 69";"2024-06-05"
"7B";12;"BBCH 69";"2024-06-05"
"7B";1;"BBCH 69";"2024-06-05"
